09-24-2026 01:02:37 RAM 7991/30697MB (lfb 206x4MB) SWAP 582/15348MB (cached 1MB) CPU [43%@2201,5%@2201,2%@2201,2%@2201,2%@2201,6%@2201,16%@2201,5%@2201,2%@2201,7%@2201,5%@2201,2%@2201] GR3D_FREQ 0% cpu@65.406C soc2@60.937C soc0@61.968C gpu@60.187C tj@65.406C soc1@62.343C VDD_GPU_SOC 5311mW/5311mW VDD_CPU_CV 2654mW/2654mW VIN_SYS_5V0 5124mW/5124mW
09-24-2026 01:55:46 RAM 15888/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,81%@2201,1%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,1%@2201,0%@2201] GR3D_FREQ 0% cpu@58.187C soc2@53C soc0@54.375C gpu@52.781C tj@58.187C soc1@54.218C VDD_GPU_SOC 9476mW/25414mW VDD_CPU_CV 2652mW/1931mW VIN_SYS_5V0 5124mW/8237mW
09-24-2026 01:55:47 RAM 15888/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,2%@2201,1%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 0% cpu@57.875C soc2@52.687C soc0@53.937C gpu@52.281C tj@57.875C soc1@54.125C VDD_GPU_SOC 5313mW/25408mW VDD_CPU_CV 2655mW/1932mW VIN_SYS_5V0 4521mW/8236mW
09-24-2026 01:55:48 RAM 15868/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,33%@2201,6%@2201,61%@2201,2%@2201,1%@2201,1%@2201,1%@2201,1%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 99% cpu@57.781C soc2@53.125C soc0@54.375C gpu@55.125C tj@57.531C soc1@54.031C VDD_GPU_SOC 13249mW/25404mW VDD_CPU_CV 3025mW/1932mW VIN_SYS_5V0 6732mW/8235mW
09-24-2026 01:55:49 RAM 15868/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.406C soc2@53.593C soc0@54.75C gpu@55.968C tj@58.406C soc1@54.187C VDD_GPU_SOC 22646mW/25403mW VDD_CPU_CV 2640mW/1932mW VIN_SYS_5V0 7849mW/8235mW
09-24-2026 01:55:50 RAM 15868/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,55%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,2%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@57.625C soc2@53.625C soc0@54.906C gpu@56.062C tj@57.625C soc1@54.281C VDD_GPU_SOC 23401mW/25403mW VDD_CPU_CV 1886mW/1932mW VIN_SYS_5V0 7950mW/8235mW
09-24-2026 01:55:51 RAM 15868/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.781C soc2@53.687C soc0@54.906C gpu@56.093C tj@57.781C soc1@54.406C VDD_GPU_SOC 23401mW/25402mW VDD_CPU_CV 1509mW/1932mW VIN_SYS_5V0 7950mW/8235mW
09-24-2026 01:55:52 RAM 15866/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@57.875C soc2@54.312C soc0@55.656C gpu@59.156C tj@59.156C soc1@54.343C VDD_GPU_SOC 29390mW/25403mW VDD_CPU_CV 1507mW/1932mW VIN_SYS_5V0 8252mW/8235mW
09-24-2026 01:55:53 RAM 15866/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.531C soc2@54.843C soc0@55.875C gpu@59.937C tj@59.937C soc1@54.468C VDD_GPU_SOC 36487mW/25407mW VDD_CPU_CV 1504mW/1932mW VIN_SYS_5V0 8453mW/8235mW
09-24-2026 01:55:54 RAM 15866/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,45%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,1%@2201,2%@2201,0%@2201] GR3D_FREQ 0% cpu@58.937C soc2@53.656C soc0@54.687C gpu@53.687C tj@58.937C soc1@54.656C VDD_GPU_SOC 15892mW/25404mW VDD_CPU_CV 2268mW/1932mW VIN_SYS_5V0 6229mW/8234mW
09-24-2026 01:55:55 RAM 15866/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.968C soc2@53.062C soc0@54.375C gpu@52.75C tj@57.968C soc1@54.437C VDD_GPU_SOC 6072mW/25398mW VDD_CPU_CV 2655mW/1932mW VIN_SYS_5V0 4521mW/8233mW
09-24-2026 01:55:56 RAM 15876/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,39%@2201,5%@2201,54%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.375C soc2@52.718C soc0@54.093C gpu@52.187C tj@57.375C soc1@54.375C VDD_GPU_SOC 5313mW/25391mW VDD_CPU_CV 3034mW/1932mW VIN_SYS_5V0 4823mW/8232mW
09-24-2026 01:55:57 RAM 15894/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,94%@2201,1%@2201,5%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.093C soc2@53.906C soc0@55.031C gpu@56.062C tj@58.093C soc1@54.468C VDD_GPU_SOC 21523mW/25390mW VDD_CPU_CV 3019mW/1933mW VIN_SYS_5V0 7849mW/8232mW
09-24-2026 01:55:58 RAM 15894/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.406C soc2@53.906C soc0@55.25C gpu@56.156C tj@58.406C soc1@54.718C VDD_GPU_SOC 23391mW/25390mW VDD_CPU_CV 2639mW/1933mW VIN_SYS_5V0 8051mW/8232mW
09-24-2026 01:55:59 RAM 15894/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,17%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.25C soc2@53.75C soc0@55.093C gpu@56.093C tj@58.25C soc1@54.375C VDD_GPU_SOC 23778mW/25389mW VDD_CPU_CV 1509mW/1933mW VIN_SYS_5V0 8051mW/8232mW
09-24-2026 01:56:00 RAM 15894/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.156C soc2@53.75C soc0@54.968C gpu@56.093C tj@58.156C soc1@54.468C VDD_GPU_SOC 23401mW/25388mW VDD_CPU_CV 1509mW/1933mW VIN_SYS_5V0 8051mW/8232mW
09-24-2026 01:56:01 RAM 15894/30697MB (lfb 7x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,3%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 99% cpu@58.343C soc2@54.875C soc0@55.968C gpu@59.812C tj@59.812C soc1@54.687C VDD_GPU_SOC 35359mW/25392mW VDD_CPU_CV 1504mW/1933mW VIN_SYS_5V0 8453mW/8232mW
09-24-2026 01:56:02 RAM 15814/30697MB (lfb 12x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,4%@2201,0%@2201,3%@2201,0%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,1%@2201,1%@2201] GR3D_FREQ 0% cpu@59C soc2@54.656C soc0@55.781C gpu@56.5C tj@59C soc1@54.875C VDD_GPU_SOC 32753mW/25394mW VDD_CPU_CV 1505mW/1933mW VIN_SYS_5V0 8956mW/8232mW
09-24-2026 01:56:03 RAM 16064/30697MB (lfb 3x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,79%@2201,3%@2201,19%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,1%@2201] GR3D_FREQ 72% cpu@58.468C soc2@53.687C soc0@54.906C gpu@54.343C tj@58.468C soc1@54.812C VDD_GPU_SOC 10608mW/25389mW VDD_CPU_CV 2651mW/1933mW VIN_SYS_5V0 6129mW/8231mW
09-24-2026 01:56:04 RAM 15833/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,100%@2201,0%@2201,1%@2201,0%@2201,1%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.656C soc2@54.218C soc0@55.437C gpu@56.656C tj@58.656C soc1@54.625C VDD_GPU_SOC 22268mW/25388mW VDD_CPU_CV 2640mW/1933mW VIN_SYS_5V0 7736mW/8231mW
09-24-2026 01:56:05 RAM 15833/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,72%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.375C soc2@54.125C soc0@55.312C gpu@56.875C tj@58.375C soc1@54.75C VDD_GPU_SOC 23778mW/25388mW VDD_CPU_CV 2263mW/1933mW VIN_SYS_5V0 8051mW/8231mW
09-24-2026 01:56:06 RAM 15833/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.187C soc2@54.125C soc0@55.312C gpu@56.531C tj@58.187C soc1@54.625C VDD_GPU_SOC 23401mW/25387mW VDD_CPU_CV 1509mW/1933mW VIN_SYS_5V0 7950mW/8231mW
09-24-2026 01:56:07 RAM 15833/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,2%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.406C soc2@54.656C soc0@55.875C gpu@59.312C tj@59.312C soc1@54.843C VDD_GPU_SOC 27529mW/25388mW VDD_CPU_CV 1507mW/1933mW VIN_SYS_5V0 8252mW/8231mW
09-24-2026 01:56:08 RAM 15833/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,2%@2201,0%@2201,0%@2201,1%@2201,1%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@58.75C soc2@55.281C soc0@56.343C gpu@60.5C tj@60.5C soc1@55.031C VDD_GPU_SOC 36487mW/25391mW VDD_CPU_CV 1504mW/1933mW VIN_SYS_5V0 8453mW/8231mW
09-24-2026 01:56:09 RAM 15845/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,36%@2201,0%@2201,0%@2201,0%@2201,2%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@59.031C soc2@54.25C soc0@55.343C gpu@54.25C tj@59.031C soc1@55.343C VDD_GPU_SOC 18525mW/25389mW VDD_CPU_CV 2267mW/1933mW VIN_SYS_5V0 6631mW/8231mW
09-24-2026 01:56:10 RAM 15849/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [1%@2201,79%@2201,2%@2201,19%@2201,0%@2201,1%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.937C soc2@54.25C soc0@55.5C gpu@56.718C tj@58.937C soc1@54.875C VDD_GPU_SOC 16264mW/25386mW VDD_CPU_CV 2646mW/1933mW VIN_SYS_5V0 7134mW/8230mW
09-24-2026 01:56:11 RAM 15850/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,68%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,1%@2201] GR3D_FREQ 99% cpu@58.468C soc2@54.375C soc0@55.437C gpu@56.968C tj@58.343C soc1@54.906C VDD_GPU_SOC 23023mW/25385mW VDD_CPU_CV 1886mW/1933mW VIN_SYS_5V0 7950mW/8230mW
09-24-2026 01:56:12 RAM 15850/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.593C soc2@54.218C soc0@55.5C gpu@56.812C tj@58.593C soc1@54.968C VDD_GPU_SOC 23401mW/25385mW VDD_CPU_CV 1509mW/1933mW VIN_SYS_5V0 7950mW/8230mW
09-24-2026 01:56:13 RAM 15850/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.375C soc2@54.375C soc0@55.625C gpu@57.187C tj@58.375C soc1@55.093C VDD_GPU_SOC 24156mW/25384mW VDD_CPU_CV 1509mW/1933mW VIN_SYS_5V0 8151mW/8230mW
09-24-2026 01:56:14 RAM 15850/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,3%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.687C soc2@55.187C soc0@56.343C gpu@59.781C tj@59.781C soc1@55.187C VDD_GPU_SOC 32377mW/25387mW VDD_CPU_CV 1505mW/1933mW VIN_SYS_5V0 8353mW/8230mW
09-24-2026 01:56:15 RAM 15850/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@59.031C soc2@55.625C soc0@56.75C gpu@60.687C tj@60.687C soc1@55.468C VDD_GPU_SOC 36848mW/25390mW VDD_CPU_CV 1504mW/1932mW VIN_SYS_5V0 8453mW/8230mW
09-24-2026 01:56:16 RAM 15855/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,63%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@59.031C soc2@54.031C soc0@55.093C gpu@53.968C tj@59.031C soc1@55.187C VDD_GPU_SOC 11745mW/25386mW VDD_CPU_CV 2271mW/1933mW VIN_SYS_5V0 5526mW/8229mW
09-24-2026 01:56:17 RAM 15855/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@58.718C soc2@53.562C soc0@54.687C gpu@53C tj@58.718C soc1@54.968C VDD_GPU_SOC 5692mW/25380mW VDD_CPU_CV 2655mW/1933mW VIN_SYS_5V0 4521mW/8228mW
09-24-2026 01:56:18 RAM 15855/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@58.062C soc2@53.187C soc0@54.531C gpu@52.656C tj@58.062C soc1@54.937C VDD_GPU_SOC 4935mW/25373mW VDD_CPU_CV 2655mW/1933mW VIN_SYS_5V0 4421mW/8227mW
09-24-2026 01:56:19 RAM 15853/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@58.156C soc2@53.156C soc0@54.375C gpu@52.375C tj@58.156C soc1@54.812C VDD_GPU_SOC 4935mW/25367mW VDD_CPU_CV 2655mW/1933mW VIN_SYS_5V0 4421mW/8226mW
09-24-2026 01:56:20 RAM 15900/30697MB (lfb 15x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,66%@2201,11%@2201,24%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 0% cpu@57.531C soc2@52.875C soc0@54.437C gpu@52.187C tj@57.531C soc1@54.656C VDD_GPU_SOC 4933mW/25361mW VDD_CPU_CV 3034mW/1934mW VIN_SYS_5V0 4923mW/8225mW
09-24-2026 01:56:21 RAM 15941/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,14%@2201,0%@2201,85%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,1%@2201,0%@2201] GR3D_FREQ 0% cpu@57.843C soc2@52.937C soc0@54.406C gpu@52.593C tj@57.843C soc1@54.593C VDD_GPU_SOC 7963mW/25355mW VDD_CPU_CV 3031mW/1934mW VIN_SYS_5V0 5928mW/8224mW
09-24-2026 01:56:22 RAM 15941/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,2%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.406C soc2@53.812C soc0@55.25C gpu@56.281C tj@58.406C soc1@54.406C VDD_GPU_SOC 21900mW/25354mW VDD_CPU_CV 2642mW/1934mW VIN_SYS_5V0 7849mW/8224mW
09-24-2026 01:56:23 RAM 15941/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,84%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.062C soc2@53.937C soc0@55.156C gpu@56.562C tj@58.062C soc1@54.593C VDD_GPU_SOC 23778mW/25354mW VDD_CPU_CV 2263mW/1934mW VIN_SYS_5V0 8151mW/8224mW
09-24-2026 01:56:24 RAM 15941/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.312C soc2@54C soc0@55.25C gpu@56.781C tj@58.312C soc1@54.812C VDD_GPU_SOC 23778mW/25353mW VDD_CPU_CV 1509mW/1934mW VIN_SYS_5V0 8151mW/8224mW
09-24-2026 01:56:25 RAM 15941/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58C soc2@54.062C soc0@55.312C gpu@56.468C tj@58C soc1@54.75C VDD_GPU_SOC 23411mW/25353mW VDD_CPU_CV 1509mW/1934mW VIN_SYS_5V0 8051mW/8224mW
09-24-2026 01:56:26 RAM 15941/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,4%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.781C soc2@55.062C soc0@56.343C gpu@60C tj@60C soc1@55.062C VDD_GPU_SOC 35359mW/25356mW VDD_CPU_CV 1504mW/1934mW VIN_SYS_5V0 8453mW/8224mW
09-24-2026 01:56:27 RAM 15923/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [2%@2201,0%@2201,0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 55% cpu@59C soc2@54.968C soc0@56.187C gpu@57.593C tj@59C soc1@55.062C VDD_GPU_SOC 34606mW/25359mW VDD_CPU_CV 1504mW/1934mW VIN_SYS_5V0 9158mW/8224mW
09-24-2026 01:56:28 RAM 15938/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [100%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@58.343C soc2@53.75C soc0@54.968C gpu@53.281C tj@58.343C soc1@54.875C VDD_GPU_SOC 7587mW/25353mW VDD_CPU_CV 2653mW/1934mW VIN_SYS_5V0 4823mW/8223mW
09-24-2026 01:56:29 RAM 15938/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [100%@2201,0%@2201,0%@2201,0%@2201,1%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@58.156C soc2@53.468C soc0@54.5C gpu@52.812C tj@58.156C soc1@54.687C VDD_GPU_SOC 5315mW/25347mW VDD_CPU_CV 2655mW/1934mW VIN_SYS_5V0 4421mW/8222mW
09-24-2026 01:56:30 RAM 15938/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.562C soc2@53.25C soc0@54.375C gpu@52.531C tj@57.562C soc1@54.625C VDD_GPU_SOC 4935mW/25341mW VDD_CPU_CV 2655mW/1934mW VIN_SYS_5V0 4421mW/8221mW
09-24-2026 01:56:31 RAM 15938/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [100%@2201,0%@2201,0%@2201,0%@2201,1%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.406C soc2@53.093C soc0@54.218C gpu@52.187C tj@57.406C soc1@54.562C VDD_GPU_SOC 4935mW/25334mW VDD_CPU_CV 2655mW/1935mW VIN_SYS_5V0 4421mW/8220mW
09-24-2026 01:56:32 RAM 16007/30697MB (lfb 4x4MB) SWAP 582/15348MB (cached 1MB) CPU [26%@2201,10%@2201,0%@2201,64%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@57.343C soc2@52.718C soc0@54.156C gpu@52.031C tj@57.343C soc1@54.531C VDD_GPU_SOC 4933mW/25328mW VDD_CPU_CV 3034mW/1935mW VIN_SYS_5V0 4722mW/8219mW
09-24-2026 01:56:33 RAM 15945/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,51%@2201,0%@2201,49%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.906C soc2@53.281C soc0@54.781C gpu@55.468C tj@57.906C soc1@54.625C VDD_GPU_SOC 16264mW/25325mW VDD_CPU_CV 3024mW/1935mW VIN_SYS_5V0 7134mW/8218mW
09-24-2026 01:56:34 RAM 15945/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,100%@2201,0%@2201,0%@2201,0%@2201,0%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.281C soc2@53.843C soc0@54.875C gpu@56.312C tj@58.468C soc1@54.343C VDD_GPU_SOC 23023mW/25324mW VDD_CPU_CV 3018mW/1936mW VIN_SYS_5V0 7950mW/8218mW
09-24-2026 01:56:35 RAM 15945/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,71%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.125C soc2@53.781C soc0@55.062C gpu@57.125C tj@58.125C soc1@54.5C VDD_GPU_SOC 24156mW/25324mW VDD_CPU_CV 2263mW/1936mW VIN_SYS_5V0 8151mW/8218mW
09-24-2026 01:56:36 RAM 15945/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@57.843C soc2@53.906C soc0@55.125C gpu@56.687C tj@57.843C soc1@54.625C VDD_GPU_SOC 23778mW/25323mW VDD_CPU_CV 1509mW/1936mW VIN_SYS_5V0 8051mW/8218mW
09-24-2026 01:56:37 RAM 15945/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,2%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.125C soc2@54.562C soc0@55.812C gpu@59.375C tj@59.375C soc1@54.812C VDD_GPU_SOC 29025mW/25325mW VDD_CPU_CV 1507mW/1935mW VIN_SYS_5V0 8252mW/8218mW
09-24-2026 01:56:38 RAM 15945/30697MB (lfb 9x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,3%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 99% cpu@58.625C soc2@55.187C soc0@56.343C gpu@60.156C tj@60.156C soc1@55C VDD_GPU_SOC 36487mW/25328mW VDD_CPU_CV 1504mW/1935mW VIN_SYS_5V0 8453mW/8218mW
09-24-2026 01:56:39 RAM 15923/30697MB (lfb 13x4MB) SWAP 582/15348MB (cached 1MB) CPU [0%@2201,39%@2201,0%@2201,0%@2201,1%@2201,1%@2201,1%@2201,0%@2201,0%@2201,0%@2201,0%@2201,0%@2201] GR3D_FREQ 0% cpu@58.843C soc2@53.875C soc0@55.125C gpu@54.125C tj@58.843C soc1@55.218C VDD_GPU_SOC 17777mW/25326mW VDD_CPU_CV 2268mW/1935mW VIN_SYS_5V0 6430mW/8218mW
